,ProteinName,FullPeptideName,transition_group_id,transition_name,RetentionTime,Annotation,PrecursorMz,MS1 Res,ProductMz,MS2 Res,Dwell,Fragmentor,Collision Energy,Cell Accelerator Voltage,LibraryIntensity,decoy,PeptideSequence,LabelType,PrecursorCharge,FragmentCharge,FragmentType,FragmentSeriesNumber,quantifying_transition,identifying_transition,detecting_transition
1476,HMDB:HMDB0038835,,HMDB:HMDB0038835,HMDB:HMDB0038835,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1477,HMDB:HMDB0000832,,HMDB:HMDB0000832,HMDB:HMDB0000832,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1478,HMDB:HMDB0039431,,HMDB:HMDB0039431,HMDB:HMDB0039431,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1479,HMDB:HMDB0003625,,HMDB:HMDB0003625,HMDB:HMDB0003625,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1480,HMDB:HMDB0060440,,HMDB:HMDB0060440,HMDB:HMDB0060440,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1481,HMDB:HMDB0013679,,HMDB:HMDB0013679,HMDB:HMDB0013679,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1482,HMDB:HMDB0062551,,HMDB:HMDB0062551,HMDB:HMDB0062551,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1483,HMDB:HMDB0059663,,HMDB:HMDB0059663,HMDB:HMDB0059663,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1484,HMDB:HMDB0014994,,HMDB:HMDB0014994,HMDB:HMDB0014994,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1485,HMDB:HMDB0040275,,HMDB:HMDB0040275,HMDB:HMDB0040275,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1486,HMDB:HMDB0029436,,HMDB:HMDB0029436,HMDB:HMDB0029436,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1487,HMDB:HMDB0032706,,HMDB:HMDB0032706,HMDB:HMDB0032706,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1488,HMDB:HMDB0042002,,HMDB:HMDB0042002,HMDB:HMDB0042002,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1489,HMDB:HMDB0032306,,HMDB:HMDB0032306,HMDB:HMDB0032306,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1490,HMDB:HMDB0035175,,HMDB:HMDB0035175,HMDB:HMDB0035175,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1491,HMDB:HMDB0028688,,HMDB:HMDB0028688,HMDB:HMDB0028688,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1492,HMDB:HMDB0030816,,HMDB:HMDB0030816,HMDB:HMDB0030816,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1493,HMDB:HMDB0029835,,HMDB:HMDB0029835,HMDB:HMDB0029835,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1494,HMDB:HMDB0000792,,HMDB:HMDB0000792,HMDB:HMDB0000792,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1495,HMDB:HMDB0028690,,HMDB:HMDB0028690,HMDB:HMDB0028690,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1496,HMDB:HMDB0030572,,HMDB:HMDB0030572,HMDB:HMDB0030572,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1497,HMDB:HMDB0001539,,HMDB:HMDB0001539,HMDB:HMDB0001539,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1498,HMDB:HMDB0032443,,HMDB:HMDB0032443,HMDB:HMDB0032443,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1499,HMDB:HMDB0035707,,HMDB:HMDB0035707,HMDB:HMDB0035707,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1500,HMDB:HMDB0013224,,HMDB:HMDB0013224,HMDB:HMDB0013224,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1501,HMDB:HMDB0032153,,HMDB:HMDB0032153,HMDB:HMDB0032153,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1502,HMDB:HMDB0001256,,HMDB:HMDB0001256,HMDB:HMDB0001256,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1503,HMDB:HMDB0002015,,HMDB:HMDB0002015,HMDB:HMDB0002015,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1504,HMDB:HMDB0060484,,HMDB:HMDB0060484,HMDB:HMDB0060484,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1505,HMDB:HMDB0062715,,HMDB:HMDB0062715,HMDB:HMDB0062715,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1506,HMDB:HMDB0038440,,HMDB:HMDB0038440,HMDB:HMDB0038440,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1507,HMDB:HMDB0028682,,HMDB:HMDB0028682,HMDB:HMDB0028682,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1508,HMDB:HMDB0002096,,HMDB:HMDB0002096,HMDB:HMDB0002096,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1509,HMDB:HMDB0013318,,HMDB:HMDB0013318,HMDB:HMDB0013318,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1510,HMDB:HMDB0094663,,HMDB:HMDB0094663,HMDB:HMDB0094663,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1511,HMDB:HMDB0000201,,HMDB:HMDB0000201,HMDB:HMDB0000201,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1512,HMDB:HMDB0028846,,HMDB:HMDB0028846,HMDB:HMDB0028846,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1513,HMDB:HMDB0014410,,HMDB:HMDB0014410,HMDB:HMDB0014410,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1514,HMDB:HMDB0060013,,HMDB:HMDB0060013,HMDB:HMDB0060013,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1515,HMDB:HMDB0031665,,HMDB:HMDB0031665,HMDB:HMDB0031665,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1516,HMDB:HMDB0032026,,HMDB:HMDB0032026,HMDB:HMDB0032026,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1517,HMDB:HMDB0041031,,HMDB:HMDB0041031,HMDB:HMDB0041031,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1518,HMDB:HMDB0030182,,HMDB:HMDB0030182,HMDB:HMDB0030182,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1519,HMDB:HMDB0014986,,HMDB:HMDB0014986,HMDB:HMDB0014986,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1520,HMDB:HMDB0011162,,HMDB:HMDB0011162,HMDB:HMDB0011162,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1521,HMDB:HMDB0033303,,HMDB:HMDB0033303,HMDB:HMDB0033303,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1522,HMDB:HMDB0000929,,HMDB:HMDB0000929,HMDB:HMDB0000929,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1523,HMDB:HMDB0029052,,HMDB:HMDB0029052,HMDB:HMDB0029052,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1524,HMDB:HMDB0030770,,HMDB:HMDB0030770,HMDB:HMDB0030770,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1525,HMDB:HMDB0032327,,HMDB:HMDB0032327,HMDB:HMDB0032327,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1526,HMDB:HMDB0041842,,HMDB:HMDB0041842,HMDB:HMDB0041842,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1527,HMDB:HMDB0033217,,HMDB:HMDB0033217,HMDB:HMDB0033217,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1528,HMDB:HMDB0013816,,HMDB:HMDB0013816,HMDB:HMDB0013816,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1529,HMDB:HMDB0014474,,HMDB:HMDB0014474,HMDB:HMDB0014474,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1530,HMDB:HMDB0030644,,HMDB:HMDB0030644,HMDB:HMDB0030644,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1531,HMDB:HMDB0000881,,HMDB:HMDB0000881,HMDB:HMDB0000881,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1532,HMDB:HMDB0000962,,HMDB:HMDB0000962,HMDB:HMDB0000962,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1533,HMDB:HMDB0000671,,HMDB:HMDB0000671,HMDB:HMDB0000671,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1534,HMDB:HMDB0094704,,HMDB:HMDB0094704,HMDB:HMDB0094704,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1535,HMDB:HMDB0036394,,HMDB:HMDB0036394,HMDB:HMDB0036394,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1536,HMDB:HMDB0040334,,HMDB:HMDB0040334,HMDB:HMDB0040334,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1537,HMDB:HMDB0040046,,HMDB:HMDB0040046,HMDB:HMDB0040046,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1538,HMDB:HMDB0004231,,HMDB:HMDB0004231,HMDB:HMDB0004231,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1539,HMDB:HMDB0015050,,HMDB:HMDB0015050,HMDB:HMDB0015050,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1540,HMDB:HMDB0015072,,HMDB:HMDB0015072,HMDB:HMDB0015072,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1541,HMDB:HMDB0001422,,HMDB:HMDB0001422,HMDB:HMDB0001422,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1542,HMDB:HMDB0059903,,HMDB:HMDB0059903,HMDB:HMDB0059903,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1543,HMDB:HMDB0035871,,HMDB:HMDB0035871,HMDB:HMDB0035871,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1544,HMDB:HMDB0015210,,HMDB:HMDB0015210,HMDB:HMDB0015210,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1545,HMDB:HMDB0059752,,HMDB:HMDB0059752,HMDB:HMDB0059752,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1546,HMDB:HMDB0060346,,HMDB:HMDB0060346,HMDB:HMDB0060346,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1547,HMDB:HMDB0060715,,HMDB:HMDB0060715,HMDB:HMDB0060715,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1548,HMDB:HMDB0128623,,HMDB:HMDB0128623,HMDB:HMDB0128623,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1549,HMDB:HMDB0033995,,HMDB:HMDB0033995,HMDB:HMDB0033995,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1550,HMDB:HMDB0000379,,HMDB:HMDB0000379,HMDB:HMDB0000379,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1551,HMDB:HMDB0001451,,HMDB:HMDB0001451,HMDB:HMDB0001451,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1552,HMDB:HMDB0032414,,HMDB:HMDB0032414,HMDB:HMDB0032414,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1553,HMDB:HMDB0029466,,HMDB:HMDB0029466,HMDB:HMDB0029466,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1554,HMDB:HMDB0028847,,HMDB:HMDB0028847,HMDB:HMDB0028847,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1555,HMDB:HMDB0033584,,HMDB:HMDB0033584,HMDB:HMDB0033584,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1556,HMDB:HMDB0038791,,HMDB:HMDB0038791,HMDB:HMDB0038791,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1557,HMDB:HMDB0029049,,HMDB:HMDB0029049,HMDB:HMDB0029049,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1558,HMDB:HMDB0030762,,HMDB:HMDB0030762,HMDB:HMDB0030762,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1559,HMDB:HMDB0001925,,HMDB:HMDB0001925,HMDB:HMDB0001925,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1560,HMDB:HMDB0041445,,HMDB:HMDB0041445,HMDB:HMDB0041445,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1561,HMDB:HMDB0013825,,HMDB:HMDB0013825,HMDB:HMDB0013825,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1562,HMDB:HMDB0061780,,HMDB:HMDB0061780,HMDB:HMDB0061780,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1563,HMDB:HMDB0033136,,HMDB:HMDB0033136,HMDB:HMDB0033136,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1564,HMDB:HMDB0000978,,HMDB:HMDB0000978,HMDB:HMDB0000978,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1565,HMDB:HMDB0062462,,HMDB:HMDB0062462,HMDB:HMDB0062462,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1566,HMDB:HMDB0030411,,HMDB:HMDB0030411,HMDB:HMDB0030411,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1567,HMDB:HMDB0060664,,HMDB:HMDB0060664,HMDB:HMDB0060664,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1568,HMDB:HMDB0060675,,HMDB:HMDB0060675,HMDB:HMDB0060675,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1569,HMDB:HMDB0000985,,HMDB:HMDB0000985,HMDB:HMDB0000985,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1570,HMDB:HMDB0029939,,HMDB:HMDB0029939,HMDB:HMDB0029939,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1571,HMDB:HMDB0000512,,HMDB:HMDB0000512,HMDB:HMDB0000512,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1572,HMDB:HMDB0011603,,HMDB:HMDB0011603,HMDB:HMDB0011603,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1573,HMDB:HMDB0014634,,HMDB:HMDB0014634,HMDB:HMDB0014634,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1574,HMDB:HMDB0015319,,HMDB:HMDB0015319,HMDB:HMDB0015319,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1575,HMDB:HMDB0030354,,HMDB:HMDB0030354,HMDB:HMDB0030354,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1576,HMDB:HMDB0060611,,HMDB:HMDB0060611,HMDB:HMDB0060611,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1577,HMDB:HMDB0060364,,HMDB:HMDB0060364,HMDB:HMDB0060364,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1578,HMDB:HMDB0004628,,HMDB:HMDB0004628,HMDB:HMDB0004628,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1579,HMDB:HMDB0032653,,HMDB:HMDB0032653,HMDB:HMDB0032653,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1580,HMDB:HMDB0032684,,HMDB:HMDB0032684,HMDB:HMDB0032684,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1581,HMDB:HMDB0031159,,HMDB:HMDB0031159,HMDB:HMDB0031159,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1582,HMDB:HMDB0129376,,HMDB:HMDB0129376,HMDB:HMDB0129376,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1583,HMDB:HMDB0034425,,HMDB:HMDB0034425,HMDB:HMDB0034425,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1584,HMDB:HMDB0028784,,HMDB:HMDB0028784,HMDB:HMDB0028784,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1585,HMDB:HMDB0034759,,HMDB:HMDB0034759,HMDB:HMDB0034759,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1586,HMDB:HMDB0012210,,HMDB:HMDB0012210,HMDB:HMDB0012210,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1587,HMDB:HMDB0060589,,HMDB:HMDB0060589,HMDB:HMDB0060589,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1588,HMDB:HMDB0012127,,HMDB:HMDB0012127,HMDB:HMDB0012127,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1589,HMDB:HMDB0000684,,HMDB:HMDB0000684,HMDB:HMDB0000684,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1590,HMDB:HMDB0003066,,HMDB:HMDB0003066,HMDB:HMDB0003066,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1591,HMDB:HMDB0029968,,HMDB:HMDB0029968,HMDB:HMDB0029968,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1592,HMDB:HMDB0029867,,HMDB:HMDB0029867,HMDB:HMDB0029867,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1593,HMDB:HMDB0015217,,HMDB:HMDB0015217,HMDB:HMDB0015217,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1594,HMDB:HMDB0031821,,HMDB:HMDB0031821,HMDB:HMDB0031821,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1595,HMDB:HMDB0062236,,HMDB:HMDB0062236,HMDB:HMDB0062236,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1596,HMDB:HMDB0029668,,HMDB:HMDB0029668,HMDB:HMDB0029668,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1597,HMDB:HMDB0032215,,HMDB:HMDB0032215,HMDB:HMDB0032215,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1598,HMDB:HMDB0032182,,HMDB:HMDB0032182,HMDB:HMDB0032182,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1599,HMDB:HMDB0002196,,HMDB:HMDB0002196,HMDB:HMDB0002196,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1600,HMDB:HMDB0032936,,HMDB:HMDB0032936,HMDB:HMDB0032936,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1601,HMDB:HMDB0000735,,HMDB:HMDB0000735,HMDB:HMDB0000735,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1602,HMDB:HMDB0060384,,HMDB:HMDB0060384,HMDB:HMDB0060384,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1603,HMDB:HMDB0032757,,HMDB:HMDB0032757,HMDB:HMDB0032757,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1604,HMDB:HMDB0015255,,HMDB:HMDB0015255,HMDB:HMDB0015255,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1605,HMDB:HMDB0041809,,HMDB:HMDB0041809,HMDB:HMDB0041809,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1606,HMDB:HMDB0014494,,HMDB:HMDB0014494,HMDB:HMDB0014494,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1607,HMDB:HMDB0036031,,HMDB:HMDB0036031,HMDB:HMDB0036031,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1608,HMDB:HMDB0029643,,HMDB:HMDB0029643,HMDB:HMDB0029643,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1609,HMDB:HMDB0033202,,HMDB:HMDB0033202,HMDB:HMDB0033202,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1610,HMDB:HMDB0031255,,HMDB:HMDB0031255,HMDB:HMDB0031255,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1611,HMDB:HMDB0033058,,HMDB:HMDB0033058,HMDB:HMDB0033058,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1612,HMDB:HMDB0000639,,HMDB:HMDB0000639,HMDB:HMDB0000639,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1613,HMDB:HMDB0011714,,HMDB:HMDB0011714,HMDB:HMDB0011714,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1614,HMDB:HMDB0033048,,HMDB:HMDB0033048,HMDB:HMDB0033048,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1615,HMDB:HMDB0031813,,HMDB:HMDB0031813,HMDB:HMDB0031813,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1616,HMDB:HMDB0003219,,HMDB:HMDB0003219,HMDB:HMDB0003219,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1617,HMDB:HMDB0002123,,HMDB:HMDB0002123,HMDB:HMDB0002123,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1618,HMDB:HMDB0013070,,HMDB:HMDB0013070,HMDB:HMDB0013070,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1619,HMDB:HMDB0033373,,HMDB:HMDB0033373,HMDB:HMDB0033373,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1620,HMDB:HMDB0015441,,HMDB:HMDB0015441,HMDB:HMDB0015441,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1621,HMDB:HMDB0032041,,HMDB:HMDB0032041,HMDB:HMDB0032041,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1622,HMDB:HMDB0015656,,HMDB:HMDB0015656,HMDB:HMDB0015656,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1623,HMDB:HMDB0032797,,HMDB:HMDB0032797,HMDB:HMDB0032797,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1624,HMDB:HMDB0034276,,HMDB:HMDB0034276,HMDB:HMDB0034276,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1625,HMDB:HMDB0014631,,HMDB:HMDB0014631,HMDB:HMDB0014631,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1626,HMDB:HMDB0030425,,HMDB:HMDB0030425,HMDB:HMDB0030425,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1627,HMDB:HMDB0032525,,HMDB:HMDB0032525,HMDB:HMDB0032525,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1628,HMDB:HMDB0031082,,HMDB:HMDB0031082,HMDB:HMDB0031082,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1629,HMDB:HMDB0001511,,HMDB:HMDB0001511,HMDB:HMDB0001511,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1630,HMDB:HMDB0011639,,HMDB:HMDB0011639,HMDB:HMDB0011639,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1631,HMDB:HMDB0030216,,HMDB:HMDB0030216,HMDB:HMDB0030216,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1632,HMDB:HMDB0060410,,HMDB:HMDB0060410,HMDB:HMDB0060410,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
1633,HMDB:HMDB0014380,,HMDB:HMDB0014380,HMDB:HMDB0014380,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
