,IS_name,component_name,feature_name,concentration_units,llod,ulod,lloq,uloq,correlation_coefficient,n_points,transformation_model,transformation_model_param_y_weight,transformation_model_param_y_datum_min,transformation_model_param_y_datum_max,transformation_model_param_x_weight,transformation_model_param_x_datum_min,transformation_model_param_x_datum_max,transformation_model_param_symmetric_regression,transformation_model_param_slope,transformation_model_param_intercept
1110,,HMDB:HMDB0000078,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1111,,HMDB:HMDB0000150,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1112,,HMDB:HMDB0031714,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1113,,HMDB:HMDB0029684,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1114,,HMDB:HMDB0002040,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1115,,HMDB:HMDB0001267,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1116,,HMDB:HMDB0033187,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1117,,HMDB:HMDB0033789,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1118,,HMDB:HMDB0029569,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1119,,HMDB:HMDB0002043,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1120,,HMDB:HMDB0041608,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1121,,HMDB:HMDB0001240,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1122,,HMDB:HMDB0014956,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1123,,HMDB:HMDB0034895,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1124,,HMDB:HMDB0029415,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1125,,HMDB:HMDB0062448,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1126,,HMDB:HMDB0032581,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1127,,HMDB:HMDB0030408,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1128,,HMDB:HMDB0061939,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1129,,HMDB:HMDB0000704,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1130,,HMDB:HMDB0000714,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1131,,HMDB:HMDB0029442,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1132,,HMDB:HMDB0041821,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1133,,HMDB:HMDB0001514,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1134,,HMDB:HMDB0011690,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1135,,HMDB:HMDB0001189,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1136,,HMDB:HMDB0014523,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1137,,HMDB:HMDB0014621,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1138,,HMDB:HMDB0029201,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1139,,HMDB:HMDB0031671,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1140,,HMDB:HMDB0033556,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1141,,HMDB:HMDB0000707,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1142,,HMDB:HMDB0001087,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1143,,HMDB:HMDB0003269,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1144,,HMDB:HMDB0029430,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1145,,HMDB:HMDB0038915,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1146,,HMDB:HMDB0000122,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1147,,HMDB:HMDB0001860,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1148,,HMDB:HMDB0012883,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1149,,HMDB:HMDB0011751,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1150,,HMDB:HMDB0004076,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1151,,HMDB:HMDB0030007,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1152,,HMDB:HMDB0031181,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1153,,HMDB:HMDB0041081,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1154,,HMDB:HMDB0004143,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1155,,HMDB:HMDB0006954,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1156,,HMDB:HMDB0014797,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1157,,HMDB:HMDB0006037,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1158,,HMDB:HMDB0000158,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1159,,HMDB:HMDB0002249,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1160,,HMDB:HMDB0014685,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1161,,HMDB:HMDB0033868,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1162,,HMDB:HMDB0032273,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1163,,HMDB:HMDB0060490,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1164,,HMDB:HMDB0014706,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1165,,HMDB:HMDB0032124,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1166,,HMDB:HMDB0129371,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1167,,HMDB:HMDB0126547,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1168,,HMDB:HMDB0032825,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1169,,HMDB:HMDB0001970,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1170,,HMDB:HMDB0060624,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1171,,HMDB:HMDB0000118,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1172,,HMDB:HMDB0013163,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1173,,HMDB:HMDB0000107,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1174,,HMDB:HMDB0035196,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1175,,HMDB:HMDB0014989,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1176,,HMDB:HMDB0029456,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1177,,HMDB:HMDB0030006,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1178,,HMDB:HMDB0031020,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1179,,HMDB:HMDB0030930,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1180,,HMDB:HMDB0004113,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1181,,HMDB:HMDB0029723,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1182,,HMDB:HMDB0002205,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1183,,HMDB:HMDB0060804,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1184,,HMDB:HMDB0000017,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1185,,HMDB:HMDB0011657,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1186,,HMDB:HMDB0033141,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1187,,HMDB:HMDB0000068,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1188,,HMDB:HMDB0040067,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1189,,HMDB:HMDB0015239,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1190,,HMDB:HMDB0036350,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1191,,HMDB:HMDB0001989,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1192,,HMDB:HMDB0014373,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1193,,HMDB:HMDB0001024,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1194,,HMDB:HMDB0126117,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1195,,HMDB:HMDB0033075,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1196,,HMDB:HMDB0060417,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1197,,HMDB:HMDB0015435,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1198,,HMDB:HMDB0030097,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1199,,HMDB:HMDB0001866,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1200,,HMDB:HMDB0032401,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1201,,HMDB:HMDB0014815,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1202,,HMDB:HMDB0001490,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1203,,HMDB:HMDB0001565,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1204,,HMDB:HMDB0029748,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1205,,HMDB:HMDB0029834,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1206,,HMDB:HMDB0036117,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1207,,HMDB:HMDB0061384,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1208,,HMDB:HMDB0036470,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1209,,HMDB:HMDB0031062,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1210,,HMDB:HMDB0031019,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1211,,HMDB:HMDB0030306,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1212,,HMDB:HMDB0060998,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1213,,HMDB:HMDB0000272,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1214,,HMDB:HMDB0001330,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1215,,HMDB:HMDB0032986,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1216,,HMDB:HMDB0034912,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1217,,HMDB:HMDB0032597,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1218,,HMDB:HMDB0006348,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1219,,HMDB:HMDB0032201,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1220,,HMDB:HMDB0060334,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1221,,HMDB:HMDB0033151,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1222,,HMDB:HMDB0031155,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1223,,HMDB:HMDB0062395,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1224,,HMDB:HMDB0000362,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1225,,HMDB:HMDB0061736,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1226,,HMDB:HMDB0006039,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1227,,HMDB:HMDB0060371,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1228,,HMDB:HMDB0033930,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1229,,HMDB:HMDB0033163,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1230,,HMDB:HMDB0029674,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1231,,HMDB:HMDB0014533,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1232,,HMDB:HMDB0041026,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1233,,HMDB:HMDB0061890,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1234,,HMDB:HMDB0032708,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1235,,HMDB:HMDB0040973,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1236,,HMDB:HMDB0030988,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1237,,HMDB:HMDB0028695,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1238,,HMDB:HMDB0030931,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1239,,HMDB:HMDB0032205,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1240,,HMDB:HMDB0029836,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1241,,HMDB:HMDB0010724,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1242,,HMDB:HMDB0033553,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1243,,HMDB:HMDB0035759,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1244,,HMDB:HMDB0000947,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1245,,HMDB:HMDB0011626,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1246,,HMDB:HMDB0013719,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1247,,HMDB:HMDB0031700,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1248,,HMDB:HMDB0033249,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
1249,,HMDB:HMDB0000734,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
